timestamp,unitcode,operation,T_in,rh_in,T_out,rh_out
2016-06-07 00:00:00,sample,idle,20.11111111111111,0.5,28.166666666666668,0.71
2016-06-07 00:05:00,sample,idle,20.166666666666664,0.52,27.944444444444443,0.72
2016-06-07 00:10:00,sample,idle,20.33333333333333,0.53,27.722222222222225,0.73
2016-06-07 00:15:00,sample,idle,20.444444444444443,0.55,27.55555555555555,0.74
2016-06-07 00:20:00,sample,idle,20.555555555555554,0.55,27.444444444444446,0.74
2016-06-07 00:25:00,sample,cool1,20.666666666666668,0.53,27.444444444444446,0.74
2016-06-07 00:30:00,sample,cool1,20.777777777777782,0.52,27.55555555555555,0.74
2016-06-07 00:35:00,sample,cool1,20.72222222222222,0.52,27.5,0.74
2016-06-07 00:40:00,sample,cool1,20.666666666666668,0.51,27.444444444444446,0.74
2016-06-07 00:45:00,sample,cool1,20.611111111111107,0.5,27.333333333333336,0.75
2016-06-07 00:50:00,sample,cool1,20.611111111111107,0.5,27.055555555555557,0.75
2016-06-07 00:55:00,sample,cool1,20.555555555555554,0.5,26.944444444444443,0.76
2016-06-07 01:00:00,sample,cool1,20.555555555555554,0.5,26.999999999999996,0.75
2016-06-07 01:05:00,sample,cool1,20.500000000000004,0.49,27.055555555555557,0.75
2016-06-07 01:10:00,sample,cool1,20.444444444444443,0.49,27.055555555555557,0.75
2016-06-07 01:15:00,sample,cool1,20.444444444444443,0.49,26.944444444444443,0.76
2016-06-07 01:20:00,sample,cool1,20.38888888888889,0.49,26.833333333333332,0.76
2016-06-07 01:25:00,sample,cool1,20.38888888888889,0.49,26.666666666666664,0.76
2016-06-07 01:30:00,sample,cool1,20.38888888888889,0.49,26.77777777777778,0.76
2016-06-07 01:35:00,sample,cool1,20.38888888888889,0.49,26.833333333333332,0.76
2016-06-07 01:40:00,sample,cool1,20.33333333333333,0.49,26.722222222222218,0.77
2016-06-07 01:45:00,sample,cool1,20.27777777777778,0.49,26.5,0.77
2016-06-07 01:50:00,sample,cool1,20.222222222222225,0.49,26.5,0.77
2016-06-07 01:55:00,sample,idle,20.11111111111111,0.5,26.555555555555554,0.77
2016-06-07 02:00:00,sample,idle,20.166666666666664,0.52,26.666666666666664,0.77
2016-06-07 02:05:00,sample,idle,20.27777777777778,0.53,26.555555555555554,0.77
2016-06-07 02:10:00,sample,idle,20.38888888888889,0.55,26.44444444444444,0.78
2016-06-07 02:15:00,sample,idle,20.500000000000004,0.56,26.5,0.77
2016-06-07 02:20:00,sample,cool1,20.666666666666668,0.54,26.52777777777778,0.77
2016-06-07 02:25:00,sample,cool1,20.777777777777782,0.52,26.555555555555554,0.77
2016-06-07 02:30:00,sample,cool1,20.72222222222222,0.52,26.555555555555554,0.77
2016-06-07 02:35:00,sample,cool1,20.611111111111107,0.51,26.5,0.77
2016-06-07 02:40:00,sample,cool1,20.555555555555554,0.5,26.5,0.77
2016-06-07 02:45:00,sample,cool1,20.500000000000004,0.5,26.44444444444444,0.77
2016-06-07 02:50:00,sample,cool1,20.444444444444443,0.5,26.38888888888889,0.78
2016-06-07 02:55:00,sample,cool1,20.444444444444443,0.49,26.333333333333336,0.78
2016-06-07 03:00:00,sample,cool1,20.444444444444443,0.49,26.277777777777775,0.78
2016-06-07 03:05:00,sample,cool1,20.38888888888889,0.49,26.38888888888889,0.78
2016-06-07 03:10:00,sample,cool1,20.38888888888889,0.49,26.44444444444444,0.78
2016-06-07 03:15:00,sample,cool1,20.38888888888889,0.49,26.5,0.78
2016-06-07 03:20:00,sample,cool1,20.33333333333333,0.49,26.555555555555554,0.78
2016-06-07 03:25:00,sample,cool1,20.33333333333333,0.49,26.666666666666664,0.77
2016-06-07 03:30:00,sample,cool1,20.27777777777778,0.49,26.611111111111114,0.77
2016-06-07 03:35:00,sample,cool1,20.166666666666664,0.49,26.611111111111114,0.77
2016-06-07 03:40:00,sample,idle,20.055555555555554,0.5,26.5,0.77
2016-06-07 03:45:00,sample,idle,20.166666666666664,0.52,26.333333333333336,0.78
2016-06-07 03:50:00,sample,idle,20.33333333333333,0.54,26.22222222222222,0.78
2016-06-07 03:55:00,sample,idle,20.444444444444443,0.55,26.11111111111111,0.79
2016-06-07 04:00:00,sample,idle,20.555555555555554,0.55,26.055555555555557,0.79
2016-06-07 04:05:00,sample,cool1,20.777777777777782,0.53,25.72222222222222,0.8
2016-06-07 04:10:00,sample,cool1,20.833333333333332,0.52,25.611111111111107,0.81
2016-06-07 04:15:00,sample,cool1,20.777777777777782,0.52,25.444444444444443,0.82
2016-06-07 04:20:00,sample,cool1,20.666666666666668,0.5,25.222222222222225,0.82
2016-06-07 04:25:00,sample,cool1,20.611111111111107,0.5,25.05555555555555,0.83
2016-06-07 04:30:00,sample,cool1,20.500000000000004,0.5,24.888888888888886,0.84
