timestamp,unitcode,operation,T_in,rh_in,T_out,rh_out
2016-04-19 00:00:00,sample,idle,22.944444444444443,0.31,5.1111111111111125,0.32
2016-04-19 00:05:00,sample,idle,22.911111111111108,0.31,5.0,0.32
2016-04-19 00:10:00,sample,idle,22.87777777777778,0.31,4.944444444444444,0.32
2016-04-19 00:15:00,sample,idle,22.844444444444445,0.31,4.777777777777779,0.33
2016-04-19 00:20:00,sample,idle,22.811111111111114,0.31,4.6944444444444455,0.33
2016-04-19 00:25:00,sample,idle,22.77777777777778,0.31,4.61111111111111,0.33
2016-04-19 00:30:00,sample,idle,22.722222222222225,0.31,4.527777777777777,0.33
2016-04-19 00:35:00,sample,idle,22.666666666666664,0.31,4.444444444444445,0.33
2016-04-19 00:40:00,sample,idle,22.666666666666664,0.31,4.333333333333331,0.33
2016-04-19 00:45:00,sample,idle,22.666666666666664,0.31,4.222222222222223,0.33
2016-04-19 00:50:00,sample,idle,22.61111111111111,0.31,4.166666666666667,0.33
2016-04-19 00:55:00,sample,idle,22.61111111111111,0.31,4.11111111111111,0.33
2016-04-19 01:00:00,sample,idle,22.61111111111111,0.31,4.11111111111111,0.33
2016-04-19 01:05:00,sample,idle,22.555555555555554,0.31,4.000000000000002,0.33
2016-04-19 01:10:00,sample,idle,22.555555555555554,0.31,3.944444444444445,0.33
2016-04-19 01:15:00,sample,idle,22.555555555555554,0.31,3.8333333333333326,0.33
2016-04-19 01:20:00,sample,idle,22.555555555555554,0.31,3.777777777777776,0.34
2016-04-19 01:25:00,sample,idle,22.555555555555554,0.31,3.6666666666666674,0.34
2016-04-19 01:30:00,sample,idle,22.555555555555554,0.31,3.611111111111111,0.34
2016-04-19 01:35:00,sample,idle,22.555555555555554,0.31,3.4999999999999982,0.36
2016-04-19 01:40:00,sample,idle,22.61111111111111,0.31,3.4999999999999982,0.36
2016-04-19 01:45:00,sample,idle,22.555555555555554,0.31,3.3888888888888897,0.35
2016-04-19 01:50:00,sample,idle,22.555555555555554,0.31,3.3888888888888897,0.35
2016-04-19 01:55:00,sample,idle,22.555555555555554,0.31,3.333333333333333,0.35
2016-04-19 02:00:00,sample,idle,22.555555555555554,0.32,3.2222222222222205,0.36
2016-04-19 02:05:00,sample,idle,22.5,0.32,3.1111111111111116,0.37
2016-04-19 02:10:00,sample,idle,22.5,0.32,3.1111111111111116,0.36
2016-04-19 02:15:00,sample,idle,22.5,0.32,3.1111111111111116,0.365
2016-04-19 02:20:00,sample,idle,22.444444444444446,0.32,3.1111111111111116,0.37
2016-04-19 02:25:00,sample,idle,22.444444444444446,0.32,2.999999999999999,0.38
2016-04-19 02:30:00,sample,idle,22.444444444444446,0.32,2.833333333333334,0.38
2016-04-19 02:35:00,sample,idle,22.444444444444446,0.32,2.7222222222222214,0.39
2016-04-19 02:40:00,sample,idle,22.444444444444446,0.32,2.666666666666665,0.4
2016-04-19 02:45:00,sample,idle,22.444444444444446,0.32,2.6111111111111125,0.4
2016-04-19 02:50:00,sample,idle,22.5,0.32,2.5555555555555562,0.4
2016-04-19 02:55:00,sample,idle,22.5,0.31,2.5555555555555562,0.41
2016-04-19 03:00:00,sample,idle,22.555555555555554,0.31,2.5,0.41
2016-04-19 03:05:00,sample,idle,22.5,0.32,2.388888888888887,0.42
2016-04-19 03:10:00,sample,idle,22.5,0.32,2.2777777777777786,0.42
