timestamp,unitcode,ahu,heatpump,hvac,net
2016-02-09 00:00:00,sample,177.8,593.17,770.97,1063.03
2016-02-09 00:05:00,sample,4.42,15.203333333333333,19.623333333333335,327.56666666666666
2016-02-09 00:10:00,sample,4.36,36.99333333333333,41.35333333333333,362.53
2016-02-09 00:15:00,sample,171.99,1045.5566666666666,1217.5466666666666,1545.5566666666666
2016-02-09 00:20:00,sample,243.25,1433.34,1676.59,2002.94
2016-02-09 00:25:00,sample,70.88333333333334,0.0,70.88333333333334,363.61
2016-02-09 00:30:00,sample,4.556666666666667,21.706666666666667,26.263333333333332,310.29
2016-02-09 00:35:00,sample,76.54666666666667,474.91,551.4566666666667,838.85
2016-02-09 00:40:00,sample,244.67,1507.2066666666667,1751.8766666666668,2047.32
2016-02-09 00:45:00,sample,166.62,513.63,680.25,969.79
2016-02-09 00:50:00,sample,4.543333333333333,11.656666666666666,16.2,305.2866666666667
2016-02-09 00:55:00,sample,4.57,37.0,41.57,331.18
2016-02-09 01:00:00,sample,125.43,756.2266666666667,881.6566666666666,1173.9533333333334
2016-02-09 01:05:00,sample,246.03,1520.9633333333334,1766.9933333333333,2064.0533333333333
2016-02-09 01:10:00,sample,106.93333333333334,121.82,228.75333333333333,517.9266666666666
2016-02-09 01:15:00,sample,4.64,28.386666666666667,33.026666666666664,330.4033333333333
2016-02-09 01:20:00,sample,6.35,77.01333333333334,83.36333333333333,382.29
2016-02-09 01:25:00,sample,241.91333333333333,1446.78,1688.6933333333334,1996.5433333333333
2016-02-09 01:30:00,sample,236.08,965.9366666666666,1202.0166666666667,1505.19
2016-02-09 01:35:00,sample,4.573333333333333,0.0,4.573333333333333,303.6566666666667
2016-02-09 01:40:00,sample,4.463333333333333,36.836666666666666,41.3,340.08
2016-02-09 01:45:00,sample,113.95666666666666,682.68,796.6366666666667,1097.2366666666667
2016-02-09 01:50:00,sample,245.87333333333333,1505.42,1751.2933333333333,2078.0033333333336
2016-02-09 01:55:00,sample,131.41,273.32,404.73,747.1566666666666
2016-02-09 02:00:00,sample,4.596666666666667,16.28,20.876666666666665,355.64
2016-02-09 02:05:00,sample,4.48,37.0,41.48,373.61
2016-02-09 02:10:00,sample,102.24,604.7766666666666,707.0166666666667,1021.0566666666666
2016-02-09 02:15:00,sample,244.51666666666668,1488.7366666666667,1733.2533333333333,2036.4866666666667
2016-02-09 02:20:00,sample,130.03333333333333,270.29,400.3233333333333,698.9966666666667
2016-02-09 02:25:00,sample,4.376666666666667,24.296666666666667,28.673333333333332,325.8433333333333
2016-02-09 02:30:00,sample,4.383333333333334,37.0,41.38333333333333,339.13
2016-02-09 02:35:00,sample,222.00333333333333,1327.5533333333333,1549.5566666666666,1852.8166666666666
2016-02-09 02:40:00,sample,244.13,1172.1533333333334,1416.2833333333333,1717.4066666666668
2016-02-09 02:45:00,sample,35.26,0.0,35.26,219.55666666666667
2016-02-09 02:50:00,sample,4.6066666666666665,36.406666666666666,41.013333333333335,220.49333333333334
2016-02-09 02:55:00,sample,126.58666666666667,757.9833333333333,884.57,1067.2433333333333
2016-02-09 03:00:00,sample,244.63666666666666,1486.26,1730.8966666666668,1916.7266666666667
2016-02-09 03:05:00,sample,141.4,342.92333333333335,484.3233333333333,665.5533333333333
2016-02-09 03:10:00,sample,4.446666666666666,12.283333333333333,16.73,196.54
2016-02-09 03:15:00,sample,41.93333333333333,282.19666666666666,324.13,505.14
2016-02-09 03:20:00,sample,245.09666666666666,1452.15,1697.2466666666667,1883.74
2016-02-09 03:25:00,sample,242.68333333333334,1016.6133333333333,1259.2966666666666,1444.8533333333332
2016-02-09 03:30:00,sample,11.536666666666667,0.0,11.536666666666667,192.85666666666665
2016-02-09 03:35:00,sample,4.51,35.41,39.92,226.71
2016-02-09 03:40:00,sample,151.47666666666666,900.8166666666667,1052.2933333333333,1277.62
2016-02-09 03:45:00,sample,246.97666666666666,1484.3433333333332,1731.32,1957.9733333333334
2016-02-09 03:50:00,sample,142.71,335.99,478.7,697.3966666666666
2016-02-09 03:55:00,sample,5.17,11.426666666666666,16.596666666666668,226.26333333333332
2016-02-09 04:00:00,sample,7.6866666666666665,85.11666666666666,92.80333333333333,272.62
