timestamp,unitcode,operation,T_in,rh_in,T_out,rh_out
2016-01-19 00:00:00,sample,idle,21.11111111111111,0.34,0.5277777777777793,0.9
2016-01-19 00:05:00,sample,idle,21.11111111111111,0.34,0.44444444444444287,0.91
2016-01-19 00:10:00,sample,idle,21.11111111111111,0.34,0.38888888888889045,0.91
2016-01-19 00:15:00,sample,idle,21.11111111111111,0.34,0.2777777777777778,0.91
2016-01-19 00:20:00,sample,idle,21.11111111111111,0.34,0.16666666666666508,0.91
2016-01-19 00:25:00,sample,idle,21.11111111111111,0.34,0.055555555555556344,0.91
2016-01-19 00:30:00,sample,idle,21.11111111111111,0.34,-0.11111111111111072,0.91
2016-01-19 00:35:00,sample,idle,21.11111111111111,0.34,-0.16666666666666705,0.91
2016-01-19 00:40:00,sample,idle,21.11111111111111,0.34,-0.16666666666666705,0.91
2016-01-19 00:45:00,sample,idle,21.11111111111111,0.34,-0.2777777777777778,0.91
2016-01-19 00:50:00,sample,idle,21.11111111111111,0.34,-0.2777777777777778,0.91
2016-01-19 00:55:00,sample,idle,21.055555555555557,0.34,-0.3888888888888885,0.91
2016-01-19 01:00:00,sample,idle,21.055555555555557,0.34,-0.4444444444444448,0.91
2016-01-19 01:05:00,sample,idle,21.055555555555557,0.34,-0.5555555555555556,0.91
2016-01-19 01:10:00,sample,idle,21.055555555555557,0.33,-0.6666666666666663,0.91
2016-01-19 01:15:00,sample,idle,21.055555555555557,0.33,-0.777777777777777,0.91
2016-01-19 01:20:00,sample,idle,20.999999999999996,0.33,-0.8333333333333333,0.91
2016-01-19 01:25:00,sample,idle,20.999999999999996,0.33,-0.8333333333333333,0.91
2016-01-19 01:30:00,sample,idle,20.999999999999996,0.33,-0.8333333333333333,0.91
2016-01-19 01:35:00,sample,idle,20.999999999999996,0.33,-0.944444444444444,0.91
2016-01-19 01:40:00,sample,idle,20.999999999999996,0.33,-1.0000000000000004,0.91
2016-01-19 01:45:00,sample,idle,20.999999999999996,0.33,-1.0555555555555547,0.91
2016-01-19 01:50:00,sample,idle,20.999999999999996,0.33,-1.0555555555555547,0.91
2016-01-19 01:55:00,sample,heat1,21.277777777777775,0.34,-1.1111111111111112,0.91
2016-01-19 02:00:00,sample,heat1,21.611111111111114,0.33,-1.1666666666666674,0.91
2016-01-19 02:05:00,sample,heat1,21.851850000000002,0.32666670000000003,-1.1666666666666674,0.91
2016-01-19 02:10:00,sample,heat1,22.092594444444448,0.3233333,-1.1666666666666674,0.92
2016-01-19 02:15:00,sample,heat1,22.333333333333336,0.32,-1.1666666666666674,0.91
2016-01-19 02:20:00,sample,heat1,22.444444444444446,0.32,-1.2222222222222219,0.91
2016-01-19 02:25:00,sample,aux1,22.555555555555554,0.32,-1.2777777777777781,0.91
2016-01-19 02:30:00,sample,aux1,22.666666666666664,0.32,-1.2777777777777781,0.92
2016-01-19 02:35:00,sample,aux1,22.77777777777778,0.32,-1.2777777777777781,0.92
2016-01-19 02:40:00,sample,aux1,22.88888888888889,0.32,-1.3333333333333326,0.92
2016-01-19 02:45:00,sample,aux1,22.944444444444443,0.32,-1.3333333333333326,0.92
2016-01-19 02:50:00,sample,aux1,23.000000000000004,0.32,-1.3888888888888888,0.92
2016-01-19 02:55:00,sample,aux1,22.83333333333333,0.31,-1.4444444444444453,0.92
2016-01-19 03:00:00,sample,idle,22.61111111111111,0.31,-1.4999999999999996,0.92
2016-01-19 03:05:00,sample,idle,22.5,0.31,-1.5555555555555558,0.92
2016-01-19 03:10:00,sample,heat1,22.61111111111111,0.32,-1.6111111111111103,0.92
2016-01-19 03:15:00,sample,heat1,22.77777777777778,0.31,-1.6666666666666665,0.92
2016-01-19 03:20:00,sample,heat1,22.722222222222225,0.31,-1.722222222222223,0.92
2016-01-19 03:25:00,sample,idle,22.5,0.31,-1.7777777777777772,0.92
2016-01-19 03:30:00,sample,idle,22.5,0.31,-1.8333333333333337,0.92
2016-01-19 03:35:00,sample,heat1,22.77777777777778,0.31,-1.888888888888888,0.92
2016-01-19 03:40:00,sample,heat1,22.77777777777778,0.31,-1.9444444444444444,0.92
2016-01-19 03:45:00,sample,idle,22.555555555555554,0.31,-1.9444444444444444,0.92
2016-01-19 03:50:00,sample,idle,22.5,0.31,-2.000000000000001,0.92
2016-01-19 03:55:00,sample,heat1,22.722222222222225,0.31,-2.055555555555555,0.92
2016-01-19 04:00:00,sample,heat1,22.83333333333333,0.31,-2.1666666666666656,0.92
2016-01-19 04:05:00,sample,idle,22.666666666666664,0.31,-2.2222222222222223,0.92
2016-01-19 04:10:00,sample,idle,22.5,0.31,-2.2222222222222223,0.92
2016-01-19 04:15:00,sample,idle,22.61111111111111,0.31,-2.2777777777777786,0.92
2016-01-19 04:20:00,sample,heat1,22.83333333333333,0.31,-2.333333333333333,0.92
2016-01-19 04:25:00,sample,heat1,22.722222222222225,0.31,-2.3888888888888893,0.92
2016-01-19 04:30:00,sample,idle,22.5,0.31,-2.3888888888888893,0.92
2016-01-19 04:35:00,sample,idle,22.555555555555554,0.31,-2.2777777777777786,0.92
2016-01-19 04:40:00,sample,heat1,22.722222222222225,0.31,-2.2222222222222223,0.92
2016-01-19 04:45:00,sample,heat1,22.77777777777778,0.31,-2.2777777777777786,0.92
2016-01-19 04:50:00,sample,heat1,22.555555555555554,0.31,-2.333333333333333,0.92
2016-01-19 04:55:00,sample,idle,22.5,0.31,-2.4444444444444438,0.92
2016-01-19 05:00:00,sample,heat1,22.722222222222225,0.31,-2.5555555555555562,0.92
2016-01-19 05:05:00,sample,heat1,22.77777777777778,0.31,-2.5555555555555562,0.92
2016-01-19 05:10:00,sample,heat1,22.61111111111111,0.31,-2.6111111111111107,0.92
2016-01-19 05:15:00,sample,idle,22.5,0.31,-2.666666666666667,0.92
2016-01-19 05:20:00,sample,idle,22.666666666666664,0.31,-2.666666666666667,0.92
2016-01-19 05:25:00,sample,heat1,22.83333333333333,0.31,-2.6111111111111107,0.92
2016-01-19 05:30:00,sample,heat1,22.666666666666664,0.31,-2.5555555555555562,0.92
2016-01-19 05:35:00,sample,idle,22.444444444444446,0.31,-2.5,0.92
2016-01-19 05:40:00,sample,idle,22.61111111111111,0.31,-2.4444444444444438,0.92
2016-01-19 05:45:00,sample,heat1,22.83333333333333,0.31,-2.3888888888888893,0.92
2016-01-19 05:50:00,sample,heat1,22.722222222222225,0.31,-2.3888888888888893,0.92
2016-01-19 05:55:00,sample,idle,22.5,0.31,-2.5,0.92
2016-01-19 06:00:00,sample,idle,22.555555555555554,0.31,-2.6111111111111107,0.92
2016-01-19 06:05:00,sample,heat1,22.722222222222225,0.31,-2.7222222222222214,0.92
2016-01-19 06:10:00,sample,heat1,22.722222222222225,0.31,-2.6111111111111107,0.93
2016-01-19 06:15:00,sample,heat1,22.5,0.31,-2.5,0.93
2016-01-19 06:20:00,sample,idle,22.5,0.31,-2.5,0.93
2016-01-19 06:25:00,sample,heat1,22.722222222222225,0.31,-2.4444444444444438,0.93
2016-01-19 06:30:00,sample,heat1,22.83333333333333,0.31,-2.333333333333333,0.93
2016-01-19 06:35:00,sample,idle,22.666666666666664,0.31,-2.2222222222222223,0.93
2016-01-19 06:40:00,sample,idle,22.5,0.31,-2.2777777777777786,0.93
2016-01-19 06:45:00,sample,idle,22.555555555555554,0.31,-2.5,0.92
2016-01-19 06:50:00,sample,heat1,22.77777777777778,0.3,-2.7777777777777777,0.92
2016-01-19 06:55:00,sample,heat1,22.77777777777778,0.3,-2.833333333333334,0.92
2016-01-19 07:00:00,sample,idle,22.5,0.31,-2.7222222222222214,0.92
2016-01-19 07:05:00,sample,idle,22.555555555555554,0.31,-2.5,0.93
2016-01-19 07:10:00,sample,heat1,22.77777777777778,0.31,-2.333333333333333,0.93
2016-01-19 07:15:00,sample,heat1,22.77777777777778,0.31,-2.1666666666666656,0.93
2016-01-19 07:20:00,sample,idle,22.555555555555554,0.31,-2.1666666666666656,0.93
2016-01-19 07:25:00,sample,idle,22.5,0.31,-2.1111111111111116,0.93
2016-01-19 07:30:00,sample,heat1,22.722222222222225,0.3,-2.000000000000001,0.93
2016-01-19 07:35:00,sample,heat1,22.666666666666664,0.3,-1.9444444444444444,0.93
2016-01-19 07:40:00,sample,heat1,22.444444444444446,0.31,-1.888888888888888,0.93
2016-01-19 07:45:00,sample,idle,22.555555555555554,0.31,-1.888888888888888,0.93
2016-01-19 07:50:00,sample,heat1,22.83333333333333,0.3,-1.9444444444444444,0.93
2016-01-19 07:55:00,sample,heat1,22.722222222222225,0.3,-1.9444444444444444,0.93
2016-01-19 08:00:00,sample,idle,22.5,0.3,-1.9444444444444444,0.93
2016-01-19 08:05:00,sample,idle,22.61111111111111,0.31,-1.9444444444444444,0.93
