timestamp,unitcode,operation,T_in,rh_in,T_out,rh_out
2016-06-14 00:00:00,sample,idle,20.777777777777782,0.52,19.555555555555557,0.88
2016-06-14 00:05:00,sample,idle,20.833333333333332,0.52,19.47222222222222,0.885
2016-06-14 00:10:00,sample,idle,20.999999999999996,0.52,19.388888888888893,0.89
2016-06-14 00:15:00,sample,idle,21.11111111111111,0.54,19.499999999999996,0.89
2016-06-14 00:20:00,sample,cool1,21.222222222222225,0.52,19.444444444444443,0.89
2016-06-14 00:25:00,sample,cool1,21.166666666666664,0.51,19.388888888888893,0.9
2016-06-14 00:30:00,sample,cool1,21.11111111111111,0.5,19.388888888888893,0.9
2016-06-14 00:35:00,sample,cool1,21.055555555555557,0.49,19.499999999999996,0.9
2016-06-14 00:40:00,sample,cool1,20.944444444444446,0.49,19.499999999999996,0.9
2016-06-14 00:45:00,sample,cool1,20.833333333333332,0.49,19.499999999999996,0.89
2016-06-14 00:50:00,sample,idle,20.777777777777782,0.49,19.555555555555557,0.89
2016-06-14 00:55:00,sample,idle,20.72222222222222,0.5,19.499999999999996,0.89
2016-06-14 01:00:00,sample,idle,20.833333333333332,0.51,19.444444444444443,0.89
2016-06-14 01:05:00,sample,idle,20.944444444444446,0.52,19.444444444444443,0.89
2016-06-14 01:10:00,sample,idle,21.11111111111111,0.53,19.555555555555557,0.89
2016-06-14 01:15:00,sample,cool1,21.222222222222225,0.52,19.666666666666668,0.89
2016-06-14 01:20:00,sample,cool1,21.222222222222225,0.51,19.777777777777775,0.88
2016-06-14 01:25:00,sample,cool1,21.11111111111111,0.5,19.72222222222222,0.89
2016-06-14 01:30:00,sample,cool1,20.999999999999996,0.5,19.72222222222222,0.89
2016-06-14 01:35:00,sample,cool1,20.944444444444446,0.49,19.777777777777775,0.89
2016-06-14 01:40:00,sample,cool1,20.888888888888886,0.49,19.833333333333336,0.89
2016-06-14 01:45:00,sample,cool1,20.888888888888886,0.49,19.833333333333336,0.89
2016-06-14 01:50:00,sample,cool1,20.888888888888886,0.48,19.833333333333336,0.89
2016-06-14 01:55:00,sample,cool1,20.833333333333332,0.48,19.833333333333336,0.89
2016-06-14 02:00:00,sample,idle,20.666666666666668,0.49,19.833333333333336,0.9
2016-06-14 02:05:00,sample,idle,20.611111111111107,0.5,19.888888888888886,0.89
2016-06-14 02:10:00,sample,idle,20.72222222222222,0.51,19.777777777777775,0.89
2016-06-14 02:15:00,sample,idle,20.888888888888886,0.52,19.777777777777775,0.89
2016-06-14 02:20:00,sample,idle,20.999999999999996,0.53,19.777777777777775,0.9
2016-06-14 02:25:00,sample,cool1,21.11111111111111,0.53,19.72222222222222,0.9
2016-06-14 02:30:00,sample,cool1,21.222222222222225,0.52,19.72222222222222,0.9
2016-06-14 02:35:00,sample,cool1,21.166666666666664,0.51,19.72222222222222,0.9
2016-06-14 02:40:00,sample,cool1,21.055555555555557,0.5,19.777777777777775,0.9
2016-06-14 02:45:00,sample,cool1,20.999999999999996,0.49,19.777777777777775,0.9
2016-06-14 02:50:00,sample,cool1,20.944444444444446,0.49,19.749999999999996,0.9
2016-06-14 02:55:00,sample,cool1,20.888888888888886,0.49,19.72222222222222,0.9
2016-06-14 03:00:00,sample,cool1,20.777777777777782,0.49,19.777777777777775,0.9
2016-06-14 03:05:00,sample,idle,20.611111111111107,0.5,19.833333333333336,0.9
2016-06-14 03:10:00,sample,idle,20.666666666666668,0.51,19.944444444444446,0.9
2016-06-14 03:15:00,sample,idle,20.777777777777782,0.52,19.944444444444446,0.9
2016-06-14 03:20:00,sample,idle,20.888888888888886,0.53,20.055555555555554,0.9
2016-06-14 03:25:00,sample,idle,20.999999999999996,0.53,20.055555555555554,0.9
2016-06-14 03:30:00,sample,cool1,21.166666666666664,0.54,19.944444444444446,0.9
2016-06-14 03:35:00,sample,cool1,21.222222222222225,0.52,20.0,0.9
2016-06-14 03:40:00,sample,cool1,21.11111111111111,0.51,19.944444444444446,0.9
2016-06-14 03:45:00,sample,cool1,21.055555555555557,0.5,19.888888888888886,0.9
2016-06-14 03:50:00,sample,cool1,20.999999999999996,0.5,19.944444444444446,0.9
2016-06-14 03:55:00,sample,cool1,20.944444444444446,0.49,19.833333333333336,0.9
2016-06-14 04:00:00,sample,cool1,20.833333333333332,0.49,19.833333333333336,0.91
2016-06-14 04:05:00,sample,idle,20.72222222222222,0.49,19.888888888888886,0.91
2016-06-14 04:10:00,sample,idle,20.666666666666668,0.5,19.888888888888886,0.91
2016-06-14 04:15:00,sample,idle,20.72222222222222,0.52,20.0,0.91
2016-06-14 04:20:00,sample,cool1,20.888888888888886,0.52,20.055555555555554,0.9
2016-06-14 04:25:00,sample,cool1,20.999999999999996,0.51,20.055555555555554,0.9
2016-06-14 04:30:00,sample,cool1,20.944444444444446,0.5,20.055555555555554,0.9
2016-06-14 04:35:00,sample,cool1,20.833333333333332,0.5,20.055555555555554,0.9
2016-06-14 04:40:00,sample,cool1,20.777777777777782,0.5,20.055555555555554,0.9
2016-06-14 04:45:00,sample,cool1,20.72222222222222,0.5,20.11111111111111,0.9
2016-06-14 04:50:00,sample,cool1,20.72222222222222,0.48,20.055555555555554,0.9
2016-06-14 04:55:00,sample,cool1,20.611111111111107,0.48,20.055555555555554,0.9
2016-06-14 05:00:00,sample,cool1,20.611111111111107,0.48,20.0,0.9
2016-06-14 05:05:00,sample,cool1,20.611111111111107,0.48,19.888888888888886,0.9
2016-06-14 05:10:00,sample,cool1,20.555555555555554,0.48,19.777777777777775,0.91
2016-06-14 05:15:00,sample,cool1,20.500000000000004,0.48,19.777777777777775,0.91
2016-06-14 05:20:00,sample,cool1,20.444444444444443,0.48,19.666666666666668,0.91
2016-06-14 05:25:00,sample,cool1,20.38888888888889,0.48,19.666666666666668,0.91
2016-06-14 05:30:00,sample,cool1,20.33333333333333,0.48,19.555555555555557,0.91
2016-06-14 05:35:00,sample,cool1,20.33333333333333,0.48,19.444444444444443,0.92
2016-06-14 05:40:00,sample,cool1,20.27777777777778,0.48,19.333333333333332,0.91
2016-06-14 05:45:00,sample,cool1,20.27777777777778,0.48,19.27777777777778,0.92
2016-06-14 05:50:00,sample,cool1,20.27777777777778,0.48,19.166666666666668,0.92
2016-06-14 05:55:00,sample,cool1,20.27777777777778,0.48,19.166666666666668,0.93
2016-06-14 06:00:00,sample,cool1,20.27777777777778,0.47,19.27777777777778,0.93
2016-06-14 06:05:00,sample,cool1,20.27777777777778,0.47,19.333333333333332,0.92
2016-06-14 06:10:00,sample,cool1,20.33333333333333,0.47,19.27777777777778,0.92
2016-06-14 06:15:00,sample,cool1,20.27777777777778,0.47,19.166666666666668,0.92
2016-06-14 06:20:00,sample,cool1,20.222222222222225,0.47,19.111111111111114,0.92
2016-06-14 06:25:00,sample,cool1,20.222222222222225,0.46,19.055555555555554,0.92
2016-06-14 06:30:00,sample,cool1,20.166666666666664,0.46,19.0,0.92
2016-06-14 06:35:00,sample,cool1,20.0,0.46,18.94444444444444,0.93
2016-06-14 06:40:00,sample,cool1,19.944444444444446,0.47,18.94444444444444,0.93
2016-06-14 06:45:00,sample,cool1,19.944444444444446,0.47,18.94444444444444,0.93
2016-06-14 06:50:00,sample,cool1,19.944444444444446,0.47,18.94444444444444,0.93
2016-06-14 06:55:00,sample,cool1,19.888888888888886,0.47,19.055555555555554,0.93
2016-06-14 07:00:00,sample,cool1,19.944444444444446,0.47,19.166666666666668,0.93
2016-06-14 07:05:00,sample,cool1,20.0,0.47,19.333333333333332,0.92
2016-06-14 07:10:00,sample,cool1,20.0,0.47,19.444444444444443,0.91
2016-06-14 07:15:00,sample,cool1,20.0,0.46,19.555555555555557,0.91
2016-06-14 07:20:00,sample,cool1,20.0,0.46,19.61111111111111,0.9
2016-06-14 07:25:00,sample,cool1,20.0,0.46,19.666666666666668,0.9
2016-06-14 07:30:00,sample,cool1,19.944444444444446,0.46,19.777777777777775,0.9
2016-06-14 07:35:00,sample,cool1,19.944444444444446,0.46,19.944444444444446,0.89
2016-06-14 07:40:00,sample,cool1,19.944444444444446,0.46,20.055555555555554,0.89
2016-06-14 07:45:00,sample,cool1,19.944444444444446,0.46,20.11111111111111,0.88
2016-06-14 07:50:00,sample,cool1,19.888888888888886,0.46,20.38888888888889,0.88
2016-06-14 07:55:00,sample,cool1,19.944444444444446,0.46,20.611111111111107,0.87
2016-06-14 08:00:00,sample,cool1,19.888888888888886,0.46,20.833333333333332,0.87
2016-06-14 08:05:00,sample,cool1,19.888888888888886,0.46,20.72222222222222,0.86
2016-06-14 08:10:00,sample,cool1,19.833333333333336,0.46,20.611111111111107,0.86
2016-06-14 08:15:00,sample,cool1,19.833333333333336,0.48,20.777777777777782,0.85
2016-06-14 08:20:00,sample,cool1,19.833333333333336,0.48,20.833333333333332,0.85
2016-06-14 08:25:00,sample,cool1,19.833333333333336,0.48,20.999999999999996,0.85
2016-06-14 08:30:00,sample,cool1,19.72222222222222,0.48,21.277777777777775,0.84
2016-06-14 08:35:00,sample,cool1,19.61111111111111,0.48,21.166666666666664,0.84
2016-06-14 08:40:00,sample,cool1,19.499999999999996,0.48,21.5,0.83
2016-06-14 08:45:00,sample,cool1,19.499999999999996,0.48,21.77777777777778,0.82
2016-06-14 08:50:00,sample,cool1,19.444444444444443,0.48,21.888888888888893,0.81
2016-06-14 08:55:00,sample,cool1,19.388888888888893,0.48,22.055555555555557,0.81
2016-06-14 09:00:00,sample,cool1,19.388888888888893,0.48,22.277777777777775,0.81
2016-06-14 09:05:00,sample,cool1,19.388888888888893,0.48,22.388888888888886,0.79
2016-06-14 09:10:00,sample,cool1,19.444444444444443,0.48,22.444444444444446,0.78
