timestamp,unitcode,ahu,heatpump,hvac,net
2016-05-03 00:00:00,sample,248.18666666666667,966.16,1214.3466666666666,1913.7233333333334
2016-05-03 00:05:00,sample,244.87333333333333,965.5833333333334,1210.4566666666667,4298.743333333333
2016-05-03 00:10:00,sample,242.95333333333335,962.2233333333334,1205.1766666666667,5590.706666666667
2016-05-03 00:15:00,sample,243.56,962.1466666666666,1205.7066666666667,5597.9
2016-05-03 00:20:00,sample,244.37666666666667,960.0666666666667,1204.4433333333334,5605.84
2016-05-03 00:25:00,sample,241.85,953.0233333333333,1194.8733333333332,4447.256666666667
2016-05-03 00:30:00,sample,239.72,673.9166666666666,913.6366666666667,1741.9466666666667
2016-05-03 00:35:00,sample,28.03,0.9666666666666667,28.996666666666666,858.7
2016-05-03 00:40:00,sample,13.64,0.9366666666666666,14.576666666666666,826.2966666666666
2016-05-03 00:45:00,sample,13.523333333333333,0.9,14.423333333333334,805.2833333333333
2016-05-03 00:50:00,sample,13.246666666666666,9.05,22.296666666666667,799.8933333333333
2016-05-03 00:55:00,sample,13.453333333333333,37.00333333333333,50.45666666666666,1279.2433333333333
2016-05-03 01:00:00,sample,18.833333333333332,94.53666666666666,113.37,4406.29
2016-05-03 01:05:00,sample,243.19666666666666,941.68,1184.8766666666668,5551.136666666666
2016-05-03 01:10:00,sample,244.25,933.34,1177.59,5690.963333333333
2016-05-03 01:15:00,sample,106.68333333333334,70.92,177.60333333333332,4497.826666666667
2016-05-03 01:20:00,sample,13.39,0.9433333333333334,14.333333333333334,1464.2666666666667
2016-05-03 01:25:00,sample,13.036666666666667,0.9133333333333333,13.95,773.3933333333333
2016-05-03 01:30:00,sample,13.153333333333334,0.9733333333333334,14.126666666666667,753.8233333333334
2016-05-03 01:35:00,sample,13.316666666666666,27.303333333333335,40.62,1517.23
2016-05-03 01:40:00,sample,98.0,407.2866666666667,505.2866666666667,4774.34
2016-05-03 01:45:00,sample,242.09666666666666,918.62,1160.7166666666667,5391.66
2016-05-03 01:50:00,sample,242.25666666666666,922.2,1164.4566666666667,5399.9766666666665
2016-05-03 01:55:00,sample,243.27,923.6933333333334,1166.9633333333334,5399.703333333333
2016-05-03 02:00:00,sample,244.03333333333333,922.0033333333333,1166.0366666666666,2126.33
2016-05-03 02:05:00,sample,244.82,921.2,1166.02,1739.9033333333334
2016-05-03 02:10:00,sample,240.71333333333334,920.2866666666666,1161.0,1741.2
2016-05-03 02:15:00,sample,241.37666666666667,917.2533333333333,1158.63,1738.5133333333333
2016-05-03 02:20:00,sample,240.92,916.7666666666667,1157.6866666666667,1737.7
2016-05-03 02:25:00,sample,239.63666666666666,914.1666666666666,1153.8033333333333,2263.11
2016-05-03 02:30:00,sample,238.94,915.5666666666667,1154.5066666666667,5286.706666666667
2016-05-03 02:35:00,sample,238.64,914.7,1153.34,5269.583333333333
2016-05-03 02:40:00,sample,239.88333333333333,911.6866666666666,1151.57,3626.9666666666667
2016-05-03 02:45:00,sample,239.91666666666666,913.2066666666667,1153.1233333333332,1384.7133333333334
2016-05-03 02:50:00,sample,240.61666666666667,913.5033333333333,1154.12,1341.59
2016-05-03 02:55:00,sample,240.74,914.53,1155.27,1332.75
2016-05-03 03:00:00,sample,241.47666666666666,910.67,1152.1466666666668,1329.9433333333334
2016-05-03 03:05:00,sample,242.61333333333334,909.18,1151.7933333333333,1329.5733333333333
2016-05-03 03:10:00,sample,208.25666666666666,460.83,669.0866666666667,844.7966666666666
2016-05-03 03:15:00,sample,13.123333333333333,0.97,14.093333333333334,187.46
2016-05-03 03:20:00,sample,13.106666666666667,0.99,14.096666666666666,216.56
2016-05-03 03:25:00,sample,13.093333333333334,15.4,28.493333333333332,239.61
2016-05-03 03:30:00,sample,43.03,186.17333333333335,229.20333333333335,437.26
2016-05-03 03:35:00,sample,245.61333333333334,908.8833333333333,1154.4966666666667,1348.2233333333334
2016-05-03 03:40:00,sample,245.44666666666666,907.2566666666667,1152.7033333333334,1330.6566666666668
2016-05-03 03:45:00,sample,245.64666666666668,901.7266666666667,1147.3733333333332,1324.6
2016-05-03 03:50:00,sample,245.26333333333332,902.68,1147.9433333333334,1324.7166666666667
2016-05-03 03:55:00,sample,244.44,901.2233333333334,1145.6633333333334,1323.2633333333333
2016-05-03 04:00:00,sample,244.87333333333333,900.3266666666667,1145.2,1321.3766666666668
2016-05-03 04:05:00,sample,244.92,808.5866666666667,1053.5066666666667,1227.69
2016-05-03 04:10:00,sample,71.37666666666667,0.9933333333333333,72.37,242.61333333333334
2016-05-03 04:15:00,sample,13.1,0.99,14.09,183.90333333333334
2016-05-03 04:20:00,sample,13.19,30.713333333333335,43.903333333333336,212.95333333333335
2016-05-03 04:25:00,sample,13.17,38.0,51.17,220.57333333333332
2016-05-03 04:30:00,sample,13.19,37.986666666666665,51.17666666666667,222.28333333333333
2016-05-03 04:35:00,sample,182.08333333333334,714.1333333333333,896.2166666666667,1068.91
2016-05-03 04:40:00,sample,244.21,916.5633333333334,1160.7733333333333,1332.9466666666667
2016-05-03 04:45:00,sample,245.15,923.9566666666667,1169.1066666666666,1341.4933333333333
2016-05-03 04:50:00,sample,245.26666666666668,931.92,1177.1866666666667,1348.66
2016-05-03 04:55:00,sample,244.23333333333332,935.9633333333334,1180.1966666666667,1352.8033333333333
2016-05-03 05:00:00,sample,244.74,939.4133333333333,1184.1533333333334,1356.6366666666668
2016-05-03 05:05:00,sample,244.7,709.1366666666667,953.8366666666667,1124.98
2016-05-03 05:10:00,sample,37.63333333333333,1.0,38.63333333333333,205.75
2016-05-03 05:15:00,sample,13.123333333333333,1.0,14.123333333333333,181.75
2016-05-03 05:20:00,sample,13.16,0.9966666666666667,14.156666666666666,219.88
2016-05-03 05:25:00,sample,13.156666666666666,17.566666666666666,30.723333333333333,231.99666666666667
2016-05-03 05:30:00,sample,13.186666666666667,38.0,51.18666666666667,251.32333333333332
2016-05-03 05:35:00,sample,89.71,369.99666666666667,459.70666666666665,640.9966666666667
2016-05-03 05:40:00,sample,244.52666666666667,935.0133333333333,1179.54,1351.0033333333333
2016-05-03 05:45:00,sample,244.77333333333334,937.6266666666667,1182.4,1354.08
2016-05-03 05:50:00,sample,245.20666666666668,943.4466666666667,1188.6533333333334,1360.0266666666666
2016-05-03 05:55:00,sample,243.70666666666668,945.6933333333334,1189.4,1359.3533333333332
2016-05-03 06:00:00,sample,243.45,946.0,1189.45,1359.1566666666668
2016-05-03 06:05:00,sample,232.62333333333333,569.55,802.1733333333333,970.1666666666666
