timestamp,unitcode,operation,T_in,rh_in,T_out,rh_out
2016-03-22 00:00:00,sample,idle,22.277777777777775,0.38,9.666666666666666,0.66
2016-03-22 00:05:00,sample,idle,22.277777777777775,0.38,9.611111111111109,0.66
2016-03-22 00:10:00,sample,idle,22.277777777777775,0.38,9.5,0.67
2016-03-22 00:15:00,sample,idle,22.22222222222222,0.38,9.333333333333332,0.66
2016-03-22 00:20:00,sample,idle,22.166666666666668,0.38,9.222222222222223,0.66
2016-03-22 00:25:00,sample,idle,22.166666666666668,0.38,9.166666666666666,0.64
2016-03-22 00:30:00,sample,idle,22.166666666666668,0.38,8.944444444444445,0.64
2016-03-22 00:35:00,sample,idle,22.166666666666668,0.38,8.833333333333332,0.64
2016-03-22 00:40:00,sample,idle,22.22222222222222,0.38,8.666666666666668,0.65
2016-03-22 00:45:00,sample,idle,22.22222222222222,0.38,8.499999999999998,0.66
2016-03-22 00:50:00,sample,idle,22.22222222222222,0.38,7.833333333333334,0.68
2016-03-22 00:55:00,sample,idle,22.22222222222222,0.38,7.5,0.69
2016-03-22 01:00:00,sample,idle,22.22222222222222,0.38,7.222222222222222,0.69
2016-03-22 01:05:00,sample,idle,22.22222222222222,0.38,6.8888888888888875,0.68
2016-03-22 01:10:00,sample,idle,22.22222222222222,0.38,6.555555555555554,0.68
2016-03-22 01:15:00,sample,idle,22.22222222222222,0.38,6.333333333333332,0.68
2016-03-22 01:20:00,sample,idle,22.277777777777775,0.38,6.222222222222223,0.67
2016-03-22 01:25:00,sample,idle,22.277777777777775,0.38,6.166666666666667,0.68
2016-03-22 01:30:00,sample,idle,22.333333333333336,0.38,6.0555555555555545,0.68
2016-03-22 01:35:00,sample,idle,22.333333333333336,0.37,5.9444444444444455,0.69
2016-03-22 01:40:00,sample,idle,22.277777777777775,0.37,5.833333333333333,0.69
2016-03-22 01:45:00,sample,idle,22.277777777777775,0.37,5.777777777777777,0.7
2016-03-22 01:50:00,sample,idle,22.277777777777775,0.37,5.7222222222222205,0.7
2016-03-22 01:55:00,sample,idle,22.277777777777775,0.37,5.611111111111112,0.7
2016-03-22 02:00:00,sample,idle,22.22222222222222,0.37,5.499999999999999,0.7
2016-03-22 02:05:00,sample,idle,22.22222222222222,0.37,5.333333333333334,0.69
2016-03-22 02:10:00,sample,idle,22.22222222222222,0.37,5.277777777777778,0.69
2016-03-22 02:15:00,sample,idle,22.22222222222222,0.37,5.1111111111111125,0.69
2016-03-22 02:20:00,sample,idle,22.22222222222222,0.37,5.055555555555556,0.7
2016-03-22 02:25:00,sample,idle,22.22222222222222,0.37,4.944444444444444,0.69
2016-03-22 02:30:00,sample,idle,22.22222222222222,0.37,4.8888888888888875,0.7
2016-03-22 02:35:00,sample,idle,22.22222222222222,0.37,4.833333333333335,0.69
2016-03-22 02:40:00,sample,idle,22.22222222222222,0.37,4.722222222222222,0.68
2016-03-22 02:45:00,sample,idle,22.22222222222222,0.37,4.61111111111111,0.68
2016-03-22 02:50:00,sample,idle,22.277777777777775,0.37,4.500000000000001,0.68
2016-03-22 02:55:00,sample,idle,22.277777777777775,0.37,4.444444444444445,0.69
2016-03-22 03:00:00,sample,idle,22.277777777777775,0.37,4.333333333333331,0.69
2016-03-22 03:05:00,sample,idle,22.277777777777775,0.37,4.2777777777777795,0.7
2016-03-22 03:10:00,sample,idle,22.277777777777775,0.37,4.222222222222223,0.71
2016-03-22 03:15:00,sample,idle,22.22222222222222,0.37,4.194444444444443,0.71
2016-03-22 03:20:00,sample,idle,22.22222222222222,0.37,4.166666666666667,0.71
2016-03-22 03:25:00,sample,idle,22.22222222222222,0.37,4.11111111111111,0.71
2016-03-22 03:30:00,sample,idle,22.22222222222222,0.37,4.055555555555554,0.71
2016-03-22 03:35:00,sample,idle,22.22222222222222,0.37,4.055555555555554,0.72
2016-03-22 03:40:00,sample,idle,22.22222222222222,0.37,3.888888888888889,0.72
2016-03-22 03:45:00,sample,idle,22.22222222222222,0.37,3.8333333333333326,0.73
2016-03-22 03:50:00,sample,idle,22.22222222222222,0.37,3.7222222222222237,0.73
2016-03-22 03:55:00,sample,idle,22.22222222222222,0.37,3.611111111111111,0.74
2016-03-22 04:00:00,sample,idle,22.22222222222222,0.37,3.4999999999999982,0.74
2016-03-22 04:05:00,sample,idle,22.22222222222222,0.37,3.3888888888888897,0.74
2016-03-22 04:10:00,sample,idle,22.22222222222222,0.37,3.277777777777777,0.73
2016-03-22 04:15:00,sample,idle,22.22222222222222,0.37,3.2222222222222205,0.73
2016-03-22 04:20:00,sample,idle,22.277777777777775,0.37,3.1666666666666683,0.72
2016-03-22 04:25:00,sample,idle,22.277777777777775,0.36,3.0555555555555554,0.71
2016-03-22 04:30:00,sample,idle,22.277777777777775,0.35,2.944444444444443,0.71
2016-03-22 04:35:00,sample,idle,22.22222222222222,0.35,2.7777777777777777,0.7
2016-03-22 04:40:00,sample,idle,22.22222222222222,0.35,2.7222222222222214,0.7
2016-03-22 04:45:00,sample,idle,22.22222222222222,0.35,2.7222222222222214,0.69
2016-03-22 04:50:00,sample,idle,22.22222222222222,0.35,2.6111111111111125,0.69
2016-03-22 04:55:00,sample,idle,22.22222222222222,0.35,2.5,0.69
2016-03-22 05:00:00,sample,idle,22.22222222222222,0.35,2.5,0.69
2016-03-22 05:05:00,sample,idle,22.22222222222222,0.35,2.4444444444444438,0.69
2016-03-22 05:10:00,sample,idle,22.166666666666668,0.35,2.333333333333335,0.7
2016-03-22 05:15:00,sample,idle,22.166666666666668,0.35,2.333333333333335,0.69
2016-03-22 05:20:00,sample,idle,22.166666666666668,0.35,2.2777777777777786,0.69
2016-03-22 05:25:00,sample,idle,22.11111111111111,0.36,2.2777777777777786,0.69
2016-03-22 05:30:00,sample,idle,22.055555555555557,0.37,2.2777777777777786,0.69
2016-03-22 05:35:00,sample,idle,22.055555555555557,0.37,2.2777777777777786,0.69
2016-03-22 05:40:00,sample,idle,22.11111111111111,0.37,2.2777777777777786,0.7
2016-03-22 05:45:00,sample,idle,22.166666666666668,0.37,2.2777777777777786,0.7
2016-03-22 05:50:00,sample,idle,22.22222222222222,0.37,2.2777777777777786,0.7
2016-03-22 05:55:00,sample,idle,22.277777777777775,0.38,2.2777777777777786,0.7
2016-03-22 06:00:00,sample,idle,22.277777777777775,0.38,2.2222222222222223,0.7
2016-03-22 06:05:00,sample,idle,22.22222222222222,0.38,2.2222222222222223,0.71
2016-03-22 06:10:00,sample,idle,22.22222222222222,0.38,2.1666666666666656,0.71
2016-03-22 06:15:00,sample,idle,22.166666666666668,0.38,2.1111111111111094,0.71
2016-03-22 06:20:00,sample,idle,22.166666666666668,0.38,2.1111111111111094,0.72
2016-03-22 06:25:00,sample,idle,22.166666666666668,0.38,2.055555555555557,0.72
2016-03-22 06:30:00,sample,idle,22.166666666666668,0.38,1.9444444444444444,0.72
2016-03-22 06:35:00,sample,idle,22.22222222222222,0.38,1.888888888888888,0.73
2016-03-22 06:40:00,sample,idle,22.22222222222222,0.37,1.8333333333333317,0.73
2016-03-22 06:45:00,sample,idle,22.166666666666668,0.36,1.7777777777777792,0.74
2016-03-22 06:50:00,sample,idle,22.166666666666668,0.36,1.8333333333333317,0.74
2016-03-22 06:55:00,sample,idle,22.11111111111111,0.36,1.8333333333333317,0.74
2016-03-22 07:00:00,sample,idle,22.11111111111111,0.37,1.8333333333333317,0.74
2016-03-22 07:05:00,sample,idle,22.11111111111111,0.37,1.7777777777777792,0.74
2016-03-22 07:10:00,sample,idle,22.11111111111111,0.37,1.6666666666666665,0.74
2016-03-22 07:15:00,sample,idle,22.11111111111111,0.36,1.6111111111111103,0.75
2016-03-22 07:20:00,sample,idle,22.11111111111111,0.36,1.6111111111111103,0.75
2016-03-22 07:25:00,sample,idle,22.055555555555557,0.36,1.555555555555554,0.75
2016-03-22 07:30:00,sample,idle,22.055555555555557,0.37,1.555555555555554,0.75
2016-03-22 07:35:00,sample,idle,22.055555555555557,0.37,1.555555555555554,0.76
2016-03-22 07:40:00,sample,idle,22.055555555555557,0.36,1.5000000000000016,0.76
2016-03-22 07:45:00,sample,idle,22.055555555555557,0.36,1.5000000000000016,0.76
2016-03-22 07:50:00,sample,idle,22.055555555555557,0.35,1.5000000000000016,0.76
2016-03-22 07:55:00,sample,idle,22.055555555555557,0.35,1.555555555555554,0.76
2016-03-22 08:00:00,sample,idle,22.055555555555557,0.35,1.555555555555554,0.76
2016-03-22 08:05:00,sample,idle,22.055555555555557,0.35,1.6111111111111103,0.76
2016-03-22 08:10:00,sample,idle,22.11111111111111,0.35,1.722222222222223,0.76
2016-03-22 08:15:00,sample,idle,22.11111111111111,0.35,1.7777777777777792,0.75
2016-03-22 08:20:00,sample,idle,22.055555555555557,0.35,1.8333333333333317,0.74
2016-03-22 08:25:00,sample,idle,21.999999999999996,0.35,1.888888888888888,0.74
2016-03-22 08:30:00,sample,idle,21.999999999999996,0.35,1.888888888888888,0.72
2016-03-22 08:35:00,sample,idle,21.999999999999996,0.35,1.7777777777777792,0.69
2016-03-22 08:40:00,sample,idle,21.999999999999996,0.35,1.555555555555554,0.67
2016-03-22 08:45:00,sample,idle,21.999999999999996,0.35,1.555555555555554,0.67
2016-03-22 08:50:00,sample,idle,21.999999999999996,0.35,1.4444444444444453,0.67
2016-03-22 08:55:00,sample,idle,21.999999999999996,0.35,1.5000000000000016,0.67
2016-03-22 09:00:00,sample,idle,21.944444444444443,0.35,1.555555555555554,0.66
2016-03-22 09:05:00,sample,idle,21.944444444444443,0.35,1.8333333333333317,0.66
2016-03-22 09:10:00,sample,idle,21.944444444444443,0.35,1.7777777777777792,0.64
2016-03-22 09:15:00,sample,idle,21.944444444444443,0.35,1.8055555555555556,0.63
2016-03-22 09:20:00,sample,idle,21.944444444444443,0.35,1.8333333333333317,0.62
2016-03-22 09:25:00,sample,idle,21.888888888888893,0.35,1.888888888888888,0.61
2016-03-22 09:30:00,sample,idle,21.888888888888893,0.35,1.9444444444444444,0.6
2016-03-22 09:35:00,sample,idle,21.944444444444443,0.35,1.7777777777777792,0.6
2016-03-22 09:40:00,sample,idle,21.944444444444443,0.34,2.055555555555557,0.59
2016-03-22 09:45:00,sample,idle,21.944444444444443,0.34,1.9444444444444444,0.58
2016-03-22 09:50:00,sample,idle,21.944444444444443,0.34,2.055555555555557,0.58
2016-03-22 09:55:00,sample,idle,21.944444444444443,0.34,2.1666666666666656,0.57
2016-03-22 10:00:00,sample,idle,21.944444444444443,0.34,2.333333333333335,0.57
2016-03-22 10:05:00,sample,idle,21.944444444444443,0.34,2.2777777777777786,0.58
2016-03-22 10:10:00,sample,idle,21.944444444444443,0.34,2.333333333333335,0.58
2016-03-22 10:15:00,sample,idle,21.944444444444443,0.34,2.4444444444444438,0.57
2016-03-22 10:20:00,sample,idle,21.888888888888893,0.34,2.5,0.58
2016-03-22 10:25:00,sample,idle,21.888888888888893,0.34,2.5555555555555562,0.57
2016-03-22 10:30:00,sample,idle,21.888888888888893,0.34,2.7222222222222214,0.56
2016-03-22 10:35:00,sample,idle,21.888888888888893,0.34,2.666666666666665,0.57
2016-03-22 10:40:00,sample,idle,21.888888888888893,0.34,2.7777777777777777,0.56
2016-03-22 10:45:00,sample,idle,21.888888888888893,0.34,3.1111111111111116,0.57
2016-03-22 10:50:00,sample,idle,21.833333333333332,0.34,3.277777777777777,0.56
2016-03-22 10:55:00,sample,idle,21.833333333333332,0.34,3.2222222222222205,0.56
2016-03-22 11:00:00,sample,idle,21.833333333333332,0.34,3.7222222222222237,0.54
2016-03-22 11:05:00,sample,idle,21.888888888888893,0.34,3.4999999999999982,0.56
2016-03-22 11:10:00,sample,idle,21.888888888888893,0.34,3.6666666666666674,0.55
2016-03-22 11:15:00,sample,idle,21.888888888888893,0.34,3.6666666666666674,0.55
2016-03-22 11:20:00,sample,idle,21.888888888888893,0.34,3.8333333333333326,0.54
2016-03-22 11:25:00,sample,idle,21.888888888888893,0.34,3.3888888888888897,0.54
2016-03-22 11:30:00,sample,idle,21.833333333333332,0.34,3.6666666666666674,0.54
2016-03-22 11:35:00,sample,idle,21.833333333333332,0.34,3.7222222222222237,0.55
2016-03-22 11:40:00,sample,idle,21.833333333333332,0.34,3.888888888888889,0.54
2016-03-22 11:45:00,sample,idle,21.833333333333332,0.34,3.944444444444445,0.54
2016-03-22 11:50:00,sample,idle,21.77777777777778,0.34,4.333333333333331,0.52
2016-03-22 11:55:00,sample,idle,21.77777777777778,0.34,4.333333333333331,0.52
2016-03-22 12:00:00,sample,idle,21.77777777777778,0.34,4.333333333333331,0.52
2016-03-22 12:05:00,sample,idle,21.77777777777778,0.34,4.944444444444444,0.52
2016-03-22 12:10:00,sample,idle,21.77777777777778,0.34,5.166666666666665,0.52
2016-03-22 12:15:00,sample,idle,21.77777777777778,0.34,5.499999999999999,0.51
2016-03-22 12:20:00,sample,idle,21.77777777777778,0.34,5.166666666666665,0.5
2016-03-22 12:25:00,sample,idle,21.77777777777778,0.33,5.0,0.51
2016-03-22 12:30:00,sample,idle,21.722222222222218,0.32,5.055555555555556,0.5
2016-03-22 12:35:00,sample,idle,21.722222222222218,0.32,5.166666666666665,0.51
2016-03-22 12:40:00,sample,idle,21.77777777777778,0.32,4.8888888888888875,0.51
2016-03-22 12:45:00,sample,idle,21.833333333333332,0.32,5.277777777777778,0.51
2016-03-22 12:50:00,sample,idle,21.833333333333332,0.32,5.888888888888889,0.5
2016-03-22 12:55:00,sample,idle,21.833333333333332,0.32,5.222222222222221,0.5
2016-03-22 13:00:00,sample,idle,21.833333333333332,0.32,5.499999999999999,0.5
