timestamp,unitcode,operation,T_in,rh_in,T_out,rh_out
2016-04-26 00:00:00,sample,idle,21.555555555555554,0.44,17.0,0.73
2016-04-26 00:05:00,sample,idle,21.722222222222218,0.44,17.0,0.73
2016-04-26 00:10:00,sample,idle,21.833333333333332,0.44,16.833333333333332,0.74
2016-04-26 00:15:00,sample,idle,21.888888888888893,0.45,16.555555555555554,0.75
2016-04-26 00:20:00,sample,cool1,22.055555555555557,0.44,16.333333333333332,0.76
2016-04-26 00:25:00,sample,cool1,21.888888888888893,0.44,16.333333333333332,0.76
2016-04-26 00:30:00,sample,cool1,21.611111111111114,0.43,16.222222222222225,0.76
2016-04-26 00:35:00,sample,idle,21.44444444444444,0.44,16.222222222222225,0.76
2016-04-26 00:40:00,sample,idle,21.44444444444444,0.44,16.11111111111111,0.76
2016-04-26 00:45:00,sample,idle,21.5,0.45,16.055555555555554,0.76
2016-04-26 00:50:00,sample,idle,21.611111111111114,0.45,15.777777777777777,0.77
2016-04-26 00:55:00,sample,idle,21.722222222222218,0.45,15.88888888888889,0.77
2016-04-26 01:00:00,sample,idle,21.833333333333332,0.45,15.88888888888889,0.77
2016-04-26 01:05:00,sample,cool1,21.944444444444443,0.45,15.833333333333332,0.77
2016-04-26 01:10:00,sample,cool1,22.055555555555557,0.45,15.88888888888889,0.77
2016-04-26 01:15:00,sample,cool1,21.888888888888893,0.44,16.055555555555554,0.77
2016-04-26 01:20:00,sample,cool1,21.666666666666668,0.44,16.11111111111111,0.76
2016-04-26 01:25:00,sample,idle,21.5,0.44,15.999999999999998,0.77
2016-04-26 01:30:00,sample,idle,21.5,0.45,15.88888888888889,0.77
2016-04-26 01:35:00,sample,idle,21.611111111111114,0.45,15.777777777777777,0.77
2016-04-26 01:40:00,sample,idle,21.77777777777778,0.45,15.777777777777777,0.77
2016-04-26 01:45:00,sample,idle,21.833333333333332,0.45,15.88888888888889,0.77
2016-04-26 01:50:00,sample,cool1,21.944444444444443,0.45,15.88888888888889,0.77
2016-04-26 01:55:00,sample,cool1,22.055555555555557,0.44,15.944444444444446,0.77
2016-04-26 02:00:00,sample,cool1,21.833333333333332,0.44,15.88888888888889,0.77
2016-04-26 02:05:00,sample,cool1,21.611111111111114,0.43,15.88888888888889,0.77
2016-04-26 02:10:00,sample,idle,21.38888888888889,0.44,15.88888888888889,0.77
2016-04-26 02:15:00,sample,idle,21.44444444444444,0.45,15.88888888888889,0.77
2016-04-26 02:20:00,sample,idle,21.5,0.45,15.833333333333332,0.77
2016-04-26 02:25:00,sample,idle,21.611111111111114,0.45,15.861111111111109,0.77
2016-04-26 02:30:00,sample,idle,21.722222222222218,0.45,15.88888888888889,0.77
2016-04-26 02:35:00,sample,idle,21.833333333333332,0.45,15.72222222222222,0.77
2016-04-26 02:40:00,sample,cool1,21.944444444444443,0.45,15.666666666666668,0.78
2016-04-26 02:45:00,sample,cool1,22.055555555555557,0.45,15.61111111111111,0.78
2016-04-26 02:50:00,sample,cool1,21.888888888888893,0.44,15.666666666666668,0.78
2016-04-26 02:55:00,sample,cool1,21.666666666666668,0.43,15.72222222222222,0.78
2016-04-26 03:00:00,sample,idle,21.44444444444444,0.43,15.72222222222222,0.78
2016-04-26 03:05:00,sample,idle,21.38888888888889,0.44,15.72222222222222,0.78
2016-04-26 03:10:00,sample,idle,21.5,0.45,15.555555555555555,0.78
2016-04-26 03:15:00,sample,idle,21.611111111111114,0.46,15.444444444444443,0.78
2016-04-26 03:20:00,sample,idle,21.722222222222218,0.45,15.38888888888889,0.79
2016-04-26 03:25:00,sample,idle,21.77777777777778,0.45,15.333333333333334,0.79
2016-04-26 03:30:00,sample,idle,21.888888888888893,0.45,15.222222222222221,0.79
2016-04-26 03:35:00,sample,cool1,21.944444444444443,0.45,15.0,0.8
2016-04-26 03:40:00,sample,cool1,21.999999999999996,0.44,14.888888888888888,0.8
2016-04-26 03:45:00,sample,cool1,21.77777777777778,0.44,14.722222222222221,0.81
2016-04-26 03:50:00,sample,idle,21.555555555555554,0.43,14.722222222222221,0.81
2016-04-26 03:55:00,sample,idle,21.44444444444444,0.45,14.777777777777779,0.81
2016-04-26 04:00:00,sample,idle,21.44444444444444,0.46,14.777777777777779,0.81
2016-04-26 04:05:00,sample,idle,21.5,0.46,14.722222222222221,0.81
2016-04-26 04:10:00,sample,idle,21.666666666666668,0.46,14.666666666666666,0.81
2016-04-26 04:15:00,sample,idle,21.722222222222218,0.46,14.555555555555557,0.81
2016-04-26 04:20:00,sample,idle,21.833333333333332,0.45,14.611111111111109,0.81
2016-04-26 04:25:00,sample,idle,21.944444444444443,0.45,14.666666666666666,0.81
2016-04-26 04:30:00,sample,cool1,22.055555555555557,0.45,14.611111111111109,0.81
2016-04-26 04:35:00,sample,cool1,21.944444444444443,0.44,14.611111111111109,0.81
2016-04-26 04:40:00,sample,cool1,21.666666666666668,0.43,14.611111111111109,0.81
2016-04-26 04:45:00,sample,idle,21.44444444444444,0.44,14.722222222222221,0.81
2016-04-26 04:50:00,sample,idle,21.44444444444444,0.45,14.722222222222221,0.81
2016-04-26 04:55:00,sample,idle,21.44444444444444,0.46,14.833333333333334,0.8
2016-04-26 05:00:00,sample,idle,21.44444444444444,0.46,14.722222222222221,0.8
2016-04-26 05:05:00,sample,idle,21.555555555555554,0.46,14.666666666666666,0.81
2016-04-26 05:10:00,sample,idle,21.722222222222218,0.45,14.555555555555557,0.81
2016-04-26 05:15:00,sample,idle,21.833333333333332,0.45,14.444444444444445,0.81
2016-04-26 05:20:00,sample,idle,21.944444444444443,0.45,14.333333333333332,0.82
2016-04-26 05:25:00,sample,cool1,22.055555555555557,0.45,14.222222222222223,0.82
2016-04-26 05:30:00,sample,cool1,21.888888888888893,0.44,14.11111111111111,0.82
2016-04-26 05:35:00,sample,cool1,21.555555555555554,0.44,14.11111111111111,0.83
2016-04-26 05:40:00,sample,idle,21.38888888888889,0.45,14.11111111111111,0.83
2016-04-26 05:45:00,sample,idle,21.38888888888889,0.46,14.277777777777779,0.82
2016-04-26 05:50:00,sample,idle,21.5,0.47,14.222222222222223,0.82
2016-04-26 05:55:00,sample,idle,21.666666666666668,0.47,14.000000000000002,0.83
2016-04-26 06:00:00,sample,idle,21.833333333333332,0.47,13.88888888888889,0.83
2016-04-26 06:05:00,sample,cool1,21.944444444444443,0.46,13.833333333333332,0.83
2016-04-26 06:10:00,sample,cool1,22.055555555555557,0.45,13.833333333333332,0.83
2016-04-26 06:15:00,sample,cool1,21.833333333333332,0.44,13.88888888888889,0.83
2016-04-26 06:20:00,sample,cool1,21.555555555555554,0.43,13.805555555555555,0.835
2016-04-26 06:25:00,sample,idle,21.38888888888889,0.44,13.722222222222223,0.84
2016-04-26 06:30:00,sample,idle,21.38888888888889,0.45,13.555555555555554,0.84
2016-04-26 06:35:00,sample,idle,21.5,0.45,13.277777777777777,0.84
2016-04-26 06:40:00,sample,idle,21.611111111111114,0.45,13.277777777777777,0.85
2016-04-26 06:45:00,sample,idle,21.666666666666668,0.45,13.22222222222222,0.86
2016-04-26 06:50:00,sample,idle,21.77777777777778,0.45,13.22222222222222,0.86
2016-04-26 06:55:00,sample,idle,21.833333333333332,0.45,13.11111111111111,0.86
2016-04-26 07:00:00,sample,idle,21.833333333333332,0.45,13.055555555555555,0.86
2016-04-26 07:05:00,sample,idle,21.888888888888893,0.45,13.22222222222222,0.86
2016-04-26 07:10:00,sample,cool1,21.999999999999996,0.44,13.444444444444446,0.85
2016-04-26 07:15:00,sample,cool1,22.055555555555557,0.43,13.38888888888889,0.85
2016-04-26 07:20:00,sample,cool1,21.77777777777778,0.42,13.444444444444446,0.85
2016-04-26 07:25:00,sample,idle,21.555555555555554,0.42,13.61111111111111,0.85
2016-04-26 07:30:00,sample,idle,21.44444444444444,0.43,13.722222222222223,0.84
2016-04-26 07:35:00,sample,idle,21.44444444444444,0.44,13.777777777777775,0.84
2016-04-26 07:40:00,sample,idle,21.555555555555554,0.44,13.944444444444445,0.84
2016-04-26 07:45:00,sample,idle,21.611111111111114,0.44,14.166666666666666,0.84
2016-04-26 07:50:00,sample,idle,21.666666666666668,0.44,14.5,0.82
2016-04-26 07:55:00,sample,idle,21.77777777777778,0.44,14.666666666666666,0.82
